s0,q_assumed_ah,soc_min,soc_max,score_bias_offset_mv,rmse_no_bias_mv,bias_no_bias_mv,rmse_with_score_bias_mv,bias_with_score_bias_mv
0.52,2.5,0.001,0.52,-25.351969271239135,316.62539983826053,-25.351969271239135,315.6088108351991,-2.0281388031720143e-13
0.53,2.5,0.001,0.53,-19.830838463402944,312.2901674758066,-19.830838463402944,311.65988921884986,0.0
0.54,2.5,0.001,0.54,-14.953060454386772,308.916090794699,-14.953060454386772,308.5539776682941,-1.9798497840488712e-13
0.55,2.5,0.001,0.55,-10.369702098775273,305.88885370431507,-10.369702098775273,305.71303553974025,1.20722547807858e-13
0.56,2.5,0.001,0.56,-5.813367637985679,302.7487009262218,-5.813367637985679,302.6928817617297,-1.9315607649257278e-14
0.57,2.5,0.001,0.57,-0.23343382631637927,298.39002714746914,-0.23343382631637927,298.3899358385201,-3.8631215298514557e-14
0.58,2.5,0.001,0.58,4.677331192368015,295.05479565308127,4.677331192368015,295.01771982509536,1.9315607649257278e-13
0.59,2.5,0.001,0.59,9.297668093968518,292.06282798045254,9.297668093968518,291.91479725418816,-1.8349827266794416e-13
0.6,2.5,0.001,0.6,13.775732498018868,289.10040741755614,13.775732498018868,288.77201173787597,-1.3038035163248663e-13
0.61,2.5,0.001,0.61,19.41311279904606,284.70681593559146,19.41311279904606,284.0441903852889,-1.6418266501868687e-13
0.62,2.5,0.001,0.62,24.35996203677359,281.40085471880855,24.35996203677359,280.34449037932416,2.2695838987877303e-13
0.63,2.5,0.001,0.63,29.01593323191926,278.448269069614,29.01593323191926,276.93232777439505,1.6901156693100118e-13
0.64,2.5,0.001,0.64,33.4236317901124,275.6735137582193,33.4236317901124,273.63981257441714,1.8832717458025847e-13
0.65,2.5,0.001,0.65,39.115006015452984,271.2867844454098,39.115006015452984,268.4521106624817,1.6418266501868687e-13
0.66,2.5,0.001,0.66,44.101957876333074,268.0549053310569,44.101957876333074,264.4020604751711,2.1247168414183007e-13
0.67,2.5,0.001,0.67,48.793670227061156,265.21492434247415,48.793670227061156,260.6878091506334,-1.2555144972017232e-13
0.68,2.5,0.001,0.68,53.14101230718495,262.7000842549182,53.14101230718495,257.26905581221524,-2.0281388031720143e-13
0.69,2.5,0.001,0.69,58.88685572725648,258.4405983661182,58.88685572725648,251.64236747096962,9.657803824628639e-14
0.7,2.5,0.001,0.7,63.92521496368325,255.37186935818858,63.92521496368325,247.24149844098304,1.5452486119405823e-13
0.71,2.5,0.001,0.71,68.66758529114142,252.7303583058919,68.66758529114142,243.22293629447924,6.760462677240048e-14
0.72,2.5,0.001,0.72,73.03202979854764,250.52028187787602,73.03202979854764,239.6387578328566,5.794682294777183e-14
0.73,2.5,0.001,0.73,78.78294616616043,247.08001357478562,78.78294616616043,234.18321994006342,-2.897341147388592e-14
0.74,2.5,0.001,0.74,83.91230109438274,244.80872945706338,83.91230109438274,229.97834624900506,-5.794682294777183e-14
0.75,2.5,0.001,0.75,88.732650533349,243.22104662918343,88.732650533349,226.45748884221499,-3.8631215298514557e-14
0.76,2.5,0.001,0.76,93.17126865524085,242.2995659235936,93.17126865524085,223.6698333346158,-2.0281388031720143e-13
0.77,2.5,0.0043915247127619406,0.77,98.90013141363981,241.95787788268612,98.90013141363981,220.82205205970172,-1.7384046884331552e-13
0.78,2.5,0.01439152471276195,0.78,104.21641589812918,242.91425744468614,104.21641589812918,219.4225948421252,-1.7384046884331552e-13
0.79,2.5,0.02439152471276196,0.79,121.20879782818416,268.7957237873875,121.20879782818416,239.9157528288459,-3.8631215298514557e-14
0.8,2.5,0.03439152471276197,0.8,143.23733521728894,307.1440416648418,143.23733521728894,271.6993340626069,-1.8349827266794416e-13
0.81,2.5,0.044391524712761976,0.81,160.0364558615513,335.88775173998715,160.0364558615513,295.3115550807604,-1.9315607649257278e-13
0.82,2.5,0.054391524712761874,0.82,173.73379601458737,358.9784367396414,173.73379601458737,314.1370499740494,-1.3520925354480096e-13
0.83,2.5,0.06439152471276188,0.83,185.30088686339195,378.27426075239873,185.30088686339195,329.7802263256761,9.657803824628639e-14
0.84,2.5,0.07439152471276189,0.84,195.00537178250744,394.39288013200223,195.00537178250744,342.8099311204124,-7.726243059702911e-14
0.85,2.5,0.0843915247127619,0.85,202.52787871751875,406.48314152117075,202.52787871751875,352.435813564828,7.726243059702911e-14
0.86,2.5,0.09439152471276191,0.86,207.245107277375,413.0593648840655,207.245107277375,357.30589755560555,1.1589364589554367e-13
0.87,2.5,0.10439152471276192,0.87,210.08485495440894,415.847322757069,210.08485495440894,358.8779034198216,1.7384046884331552e-13
0.88,2.5,0.11439152471276193,0.88,212.2561842409233,417.36010654361996,212.2561842409233,359.35605015859284,-1.1589364589554367e-13
0.89,2.5,0.12439152471276194,0.89,214.1616856550434,418.4215866094248,214.1616856550434,359.4598677712698,1.5452486119405823e-13
0.9,2.5,0.13439152471276195,0.9,215.9704174584504,419.32470040770204,215.9704174584504,359.4300810377892,-3.8631215298514557e-14
0.91,2.5,0.14439152471276195,0.91,217.77146078560185,420.2557275153108,217.77146078560185,359.43075463394655,3.8631215298514557e-14
0.92,2.5,0.15439152471276196,0.92,219.70184936915243,421.5243186457875,219.70184936915243,359.7413634732176,-9.657803824628639e-14
0.93,2.5,0.16439152471276197,0.93,222.1675439579529,423.9726012554677,222.1675439579529,361.1015771594177,2.3178729179108734e-13
0.94,2.5,0.17439152471276187,0.94,224.98760446618505,427.2280991444545,224.98760446618505,363.1864900228963,-1.3520925354480096e-13
0.95,2.5,0.18439152471276188,0.95,227.55614182344198,430.11875686888317,227.55614182344198,364.9936264222474,0.0
0.96,2.5,0.1943915247127619,0.96,229.79515259308693,432.4411693020851,229.79515259308693,366.33257124104404,1.1589364589554367e-13
0.97,2.5,0.2043915247127619,0.97,231.8701435401412,434.4971002819574,231.8701435401412,367.45607450157047,-1.9315607649257278e-13
0.98,2.5,0.2143915247127619,0.98,233.95348820370864,436.5653478288773,233.95348820370864,368.5852252631212,3.8631215298514557e-14
0.99,2.5,0.22439152471276191,0.99,236.0524866970027,438.7735703470287,236.0524866970027,369.8668267893733,1.1589364589554367e-13
0.2,2.55,0.001,0.2,-167.7323234514249,418.7041326124957,-167.7323234514249,383.63917726995635,-1.3520925354480096e-13
0.21,2.55,0.001,0.21,-163.64906763019528,415.6830142264892,-163.64906763019528,382.1143166386041,-7.726243059702911e-14
0.22,2.55,0.001,0.22,-159.87162447770382,412.96873194485636,-159.87162447770382,380.7679572272366,-1.9315607649257278e-13
0.23,2.55,0.001,0.23,-156.32988552684373,410.4076396376567,-156.32988552684373,379.4672549300093,5.794682294777183e-14
0.24,2.55,0.001,0.24,-151.4823595065007,406.44742516837283,-151.4823595065007,377.1638956532601,0.0
0.25,2.55,0.001,0.25,-147.29152992503109,403.39092848172044,-147.29152992503109,375.5388746770275,-3.8631215298514557e-14
0.26,2.55,0.001,0.26,-143.3183334527295,400.61644466045914,-143.3183334527295,374.1034496348823,0.0
0.27,2.55,0.001,0.27,-139.520073119286,397.9512996892366,-139.520073119286,372.69207949880246,-1.5452486119405823e-13
0.28,2.55,0.001,0.28,-134.46944234578805,393.94362861360014,-134.46944234578805,370.2830695568769,9.657803824628639e-14
0.29,2.55,0.001,0.29,-130.08266376661672,390.8443745371883,-130.08266376661672,368.561834289373,-1.1589364589554367e-13
0.3,2.55,0.001,0.3,-125.9372131054734,388.03171404549073,-125.9372131054734,367.0264696998135,-1.3520925354480096e-13
0.31,2.55,0.001,0.31,-121.93628505523209,385.27938447427607,-121.93628505523209,365.4746865212504,5.794682294777183e-14
0.32,2.55,0.001,0.32,-116.72243016518082,381.21191058774724,-116.72243016518082,362.9027349997449,1.9315607649257278e-13
0.33,2.55,0.001,0.33,-112.16729014154105,378.05542985609475,-112.16729014154105,361.03241830337055,-1.1589364589554367e-13
0.34,2.55,0.001,0.34,-107.86481266312424,375.18632007366523,-107.86481266312424,359.34656942785455,-1.448670573694296e-13
0.35,2.55,0.001,0.35,-103.67984611539782,372.32598863747523,-103.67984611539782,357.59912097817124,9.657803824628639e-15
0.36,2.55,0.001,0.36,-98.3410834069163,368.18194766935306,-98.3410834069163,354.80554942665736,1.8349827266794416e-13
0.37,2.55,0.001,0.37,-93.67232743317597,364.9604141482055,-93.67232743317597,352.73445957048415,-7.726243059702911e-14
0.38,2.55,0.001,0.38,-89.26760996531215,362.03358299200374,-89.26760996531215,350.8555386838135,-1.1589364589554367e-13
0.39,2.55,0.001,0.39,-84.9387378554541,359.0586035695437,-84.9387378554541,348.86744131379356,1.6418266501868687e-13
0.4,2.55,0.001,0.4,-79.4951945860367,354.8234140081437,-79.4951945860367,345.8036569588626,9.657803824628639e-15
0.41,2.55,0.001,0.41,-74.70573540391925,351.5178822461663,-74.70573540391925,343.48780857053606,7.726243059702911e-14
0.42,2.55,0.001,0.42,-70.18517373779922,348.51470560081447,-70.18517373779922,341.3744885128608,-1.9315607649257278e-14
0.43,2.55,0.001,0.43,-65.6952706121859,345.4025574216043,-65.6952706121859,339.0974168179054,-5.794682294777183e-14
0.44,2.55,0.001,0.44,-60.15353396150903,341.05883795055917,-60.15353396150903,335.71220307895777,-1.0623584207091504e-13
0.45,2.55,0.001,0.45,-55.26546374966327,337.65956979933765,-55.26546374966327,333.1061596452525,2.1247168414183007e-13
0.46,2.55,0.001,0.46,-50.64857132334865,334.57179333406486,-50.64857132334865,330.71590091447956,-2.3178729179108734e-13
0.47,2.55,0.001,0.47,-46.02969737817345,331.32688310220607,-46.02969737817345,328.1139595102541,-1.5452486119405823e-13
0.48,2.55,0.001,0.48,-40.42714923542434,326.8877665760089,-40.42714923542434,324.3782630537195,-1.0623584207091504e-13
0.49,2.55,0.001,0.49,-35.48137211078669,323.41444492725725,-35.48137211078669,321.46224571595,-1.7384046884331552e-13
0.5,2.55,0.001,0.5,-30.823266536754186,320.2776493668929,-30.823266536754186,318.79099567582927,6.760462677240048e-14
0.51,2.55,0.001,0.51,-26.133751891736356,316.9537524389655,-26.133751891736356,315.8745133707406,-1.9315607649257278e-13
0.52,2.55,0.001,0.52,-20.52240969807936,312.5353543205244,-20.52240969807936,311.86083178308854,-2.0764278222951574e-13
0.53,2.55,0.001,0.53,-15.554910631554316,309.0920437508881,-15.554910631554316,308.70039887461314,1.6418266501868687e-13
0.54,2.55,0.001,0.54,-10.889425257227574,306.00465762633013,-10.889425257227574,305.81084170868553,-2.5593180135265894e-13
0.55,2.55,0.001,0.55,-6.149504638534443,302.68562569505013,-6.149504638534443,302.6231511221583,-1.8349827266794416e-13
0.56,2.55,0.001,0.56,-0.5387749012843932,298.3450180108303,-0.5387749012843932,298.3445315293853,-2.3178729179108734e-13
0.57,2.55,0.001,0.57,4.436437145241766,294.97407709128623,4.436437145241766,294.94071299383614,-1.2555144972017232e-13
0.58,2.55,0.001,0.58,9.108613001531626,291.95544225263785,9.108613001531626,291.81331948717093,-2.897341147388592e-14
0.59,2.55,0.001,0.59,13.88941295423334,288.6476043087476,13.88941295423334,288.31323882362057,6.277572486008616e-14
0.6,2.55,0.001,0.6,19.49691076283274,284.376967515561,19.49691076283274,283.7078252781416,-1.3520925354480096e-13
0.61,2.55,0.001,0.61,24.47981029350388,281.07494820325377,24.47981029350388,280.00690240680825,1.2555144972017232e-13
0.62,2.55,0.001,0.62,29.158114597545673,278.1300636616963,29.158114597545673,276.5974270769264,1.6418266501868687e-13
0.63,2.55,0.001,0.63,33.97995544395125,274.8495053870986,33.97995544395125,272.74092696102616,2.1247168414183007e-13
0.64,2.55,0.001,0.64,39.586660338778366,270.68984289350954,39.586660338778366,267.7795499453517,1.2555144972017232e-13
0.65,2.55,0.001,0.65,44.57933341674334,267.50765501750124,44.57933341674334,263.76699665629377,6.760462677240048e-14
0.66,2.55,0.001,0.66,49.267735664063785,264.70857646705923,49.267735664063785,260.08329565305206,-6.760462677240048e-14
0.67,2.55,0.001,0.67,54.13178278273224,261.55122048396345,54.13178278273224,255.88823933392086,-8.692023442165776e-14
0.68,2.55,0.001,0.68,59.74421269628623,257.6136000575266,59.74421269628623,250.59009554230227,4.8289019123143196e-14
0.69,2.55,0.001,0.69,64.75452811280836,254.64793963068638,64.75452811280836,246.27712895646889,9.657803824628639e-15
0.7,2.55,0.001,0.7,69.46080307845091,252.09453815331813,69.46080307845091,242.33623955659505,2.3178729179108734e-13
0.71,2.55,0.001,0.71,74.38824273126185,249.34528646061494,74.38824273126185,237.99046456419424,1.7384046884331552e-13
0.72,2.55,0.001,0.72,80.02564402384033,246.26663059617,80.02564402384033,232.9015878944582,-1.8349827266794416e-13
0.73,2.55,0.001,0.73,85.07530956426146,244.24297756122476,85.07530956426146,228.94720743114124,-1.1589364589554367e-13
0.74,2.55,0.001,0.74,89.83144238325015,242.87759591049513,89.83144238325015,225.65424559402058,-9.657803824628639e-14
0.75,2.55,0.001,0.75,94.84586636939187,242.10490602063658,94.84586636939187,222.753332527037,-2.1247168414183007e-13
0.76,2.55,0.009403455600746957,0.76,100.53189599916301,242.26228914098596,100.53189599916301,220.4185895668606,9.657803824628639e-15
0.77,2.55,0.019403455600746966,0.77,107.59597057159397,247.10725823099307,107.59597057159397,222.45247624424275,-1.2555144972017232e-13
0.78,2.55,0.029403455600746975,0.78,132.58963192848736,290.4172980374217,132.58963192848736,258.3838162587295,1.9315607649257278e-13
0.79,2.55,0.039403455600746984,0.79,151.47554834018453,322.8851432334685,151.47554834018453,285.1490381816812,1.7384046884331552e-13
0.8,2.55,0.04940345560074699,0.8,166.4392558168929,348.27711280943805,166.4392558168929,305.93287079030415,-9.657803824628639e-14
0.81,2.55,0.059403455600747,0.81,178.92974504971738,369.23829070983277,178.92974504971738,322.9877113184991,-3.8631215298514557e-14
0.82,2.55,0.0694034556007469,0.82,189.56716198788703,386.9222875580646,189.56716198788703,337.30275377622377,1.5452486119405823e-13
0.83,2.55,0.07940345560074691,0.83,198.37574839974639,401.39545919506446,198.37574839974639,348.9489606077903,-1.9315607649257278e-13
0.84,2.55,0.08940345560074692,0.84,204.6178104490337,410.98708814913005,204.6178104490337,356.42942958227235,0.0
0.85,2.55,0.09940345560074693,0.85,208.00682500748712,414.86897320890984,208.00682500748712,358.95602193265927,0.0
0.86,2.55,0.10940345560074693,0.86,210.4245056292399,416.7583575086845,210.4245056292399,359.73470222377273,-7.726243059702911e-14
0.87,2.55,0.11940345560074694,0.87,212.45146728333248,417.95286766320197,212.45146728333248,359.9291230743258,-1.5452486119405823e-13
0.88,2.55,0.12940345560074695,0.88,214.29824608590044,418.9028792304608,214.29824608590044,359.93872249603385,5.794682294777183e-14
0.89,2.55,0.13940345560074696,0.89,216.10227716729676,419.78182470180326,216.10227716729676,359.8841287874255,-1.1589364589554367e-13
0.9,2.55,0.14940345560074697,0.9,217.96122483462327,420.7800642879832,217.96122483462327,359.9288359812118,5.794682294777183e-14
0.91,2.55,0.15940345560074698,0.91,220.07571785376444,422.4051212618334,220.07571785376444,360.54509409971797,0.0
0.92,2.55,0.169403455600747,0.92,222.87679113814676,425.5690177730435,222.87679113814676,362.53954937396276,-1.3520925354480096e-13
0.93,2.55,0.179403455600747,0.93,225.6677297962978,428.8095952583757,225.6677297962978,364.62548555228153,1.1589364589554367e-13
0.94,2.55,0.1894034556007469,0.94,228.0786613906183,431.35509602841,228.0786613906183,366.1247643740347,5.794682294777183e-14
0.95,2.55,0.1994034556007469,0.95,230.22921260014644,433.48266205873244,230.22921260014644,367.28970577875134,9.657803824628639e-14
0.96,2.55,0.2094034556007469,0.96,232.27274279770148,435.49305569024233,232.27274279770148,368.37966082244185,-9.657803824628639e-14
0.97,2.55,0.21940345560074692,0.97,234.35946241633096,437.63286685687797,234.35946241633096,369.59189456655866,-7.726243059702911e-14
0.98,2.55,0.22940345560074693,0.98,236.49393765996422,439.88625035127313,236.49393765996422,370.9050157360883,7.726243059702911e-14
0.99,2.55,0.23940345560074694,0.99,238.5212639687501,442.03781586523263,238.5212639687501,372.16264897172994,2.1247168414183007e-13
0.2,2.6,0.001,0.2,-166.52113586738488,417.74457859743586,-166.52113586738488,383.12040438612144,-7.726243059702911e-14
0.21,2.6,0.001,0.21,-162.48399960033376,414.7924440753721,-162.48399960033376,381.6434481763043,5.794682294777183e-14
0.22,2.6,0.001,0.22,-158.773897929832,412.15134684773165,-158.773897929832,380.34140195956377,-1.5452486119405823e-13
0.23,2.6,0.001,0.23,-154.56042139782375,408.8439033799604,-154.56042139782375,378.5028579393946,3.8631215298514557e-14
0.24,2.6,0.001,0.24,-149.9398715538555,405.24645153158525,-149.9398715538555,376.487345600559,7.726243059702911e-14
0.25,2.6,0.001,0.25,-145.79884749422752,402.27483920730583,-145.79884749422752,374.9236486654566,-1.5452486119405823e-13
0.26,2.6,0.001,0.26,-141.9197717326637,399.6019096286,-141.9197717326637,373.5511538868171,0.0
0.27,2.6,0.001,0.27,-137.33090808126488,396.0596839406909,-137.33090808126488,371.48821640635543,-7.726243059702911e-14
0.28,2.6,0.001,0.28,-132.569565920479,392.5029837707249,-132.569565920479,369.4372781144016,9.657803824628639e-14
0.29,2.6,0.001,0.29,-128.24448929661096,389.50205252891914,-128.24448929661096,367.78417569179385,-1.5452486119405823e-13
0.3,2.6,0.001,0.3,-124.22187573034599,386.81326388893484,-124.22187573034599,366.32420983391916,-3.8631215298514557e-14
0.31,2.6,0.001,0.31,-119.32122377144337,383.0495869720093,-119.32122377144337,363.99097741168265,3.8631215298514557e-14
0.32,2.6,0.001,0.32,-114.45502797383428,379.5168748251739,-114.45502797383428,361.84679748282355,5.794682294777183e-14
0.33,2.6,0.001,0.33,-109.9773628791083,376.47501859801434,-109.9773628791083,360.0533561606282,-1.9315607649257278e-14
0.34,2.6,0.001,0.34,-105.82353799578775,373.74766477960253,-105.82353799578775,358.45319880600897,1.7384046884331552e-13
0.35,2.6,0.001,0.35,-100.63355252940285,369.73727010307357,-100.63355252940285,355.7787753767572,2.897341147388592e-14
