temperature_c,curve,soc,voltage,source_file,capacity_ah
-5,discharge,0.86,3.3028814792633057,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.87,3.3036909103393555,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.88,3.3043386936187744,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.89,3.3049891370885573,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.9,3.305795669555664,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.91,3.306443214416504,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.92,3.307090997695923,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.93,3.307842619028698,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.9400000000000001,3.3087100982666016,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.9500000000000001,3.3096814155578613,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.9600000000000001,3.3109258343369885,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.9700000000000001,3.3132433891296387,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,discharge,0.98,3.321567831172918,OCVdata/A002_OCV_N05.mat,2.539229264506316
-5,charge,0.02,2.958358908610428,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.03,3.034120798110962,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.04,3.090416898182063,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.05,3.1353108882904053,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.06,3.172548770904541,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.07,3.2035167101652147,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.08,3.2277579307556152,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.09000000000000001,3.2361831463770145,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.1,3.238767385482788,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.11,3.2408246815077546,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.12000000000000001,3.2428150177001953,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.13,3.2455827668661765,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.13999999999999999,3.24899680196627,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.15,3.2531769275665283,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.16,3.2583577632904053,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.16999999999999998,3.264024496078491,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.18,3.269933791492562,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.19,3.2758941288847305,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.19999999999999998,3.2813883809079023,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.21,3.286529064178467,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.22,3.291415340690465,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.22999999999999998,3.2960946584546766,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.24,3.3001291751861572,OCVdata/A002_OCV_N05.mat,2.451323261846564
-5,charge,0.25,3.303439426881188,OCVdata/A002_OCV_N05.mat,2.451323261846564
