t,true_x1,true_x2,b0_x1,b0_x2,b1_x1,b1_x2,b2_x1,b2_x2,b3_x1,b3_x2,b4_x1,b4_x2
5.36,-1.660771865332413,0.4238417783280263,-0.8529002077134288,0.6339432724027472,-1.660771865332412,0.4238417783280128,-1.660771865332413,0.4238417783280259,-1.660771865332411,0.4238417783280267,-1.660771865332413,0.4238417783280263
5.37,-1.656524898711015,0.4255544143704936,-0.8465174431111866,0.64259937036653,-1.656524898711014,0.4255544143704496,-1.656524898711015,0.4255544143704933,-1.656524898711013,0.425554414370494,-1.656524898711015,0.4255544143704936
5.38,-1.652260719041692,0.4272844510246231,-0.8400484273559581,0.651193356653776,-1.652260719041709,0.4272844510246838,-1.652260719041692,0.4272844510246225,-1.65226071904169,0.4272844510246236,-1.652260719041692,0.4272844510246231
5.39,-1.6479791504567,0.4290322588057228,-0.8334937859323284,0.6597243563204125,-1.647979150456689,0.4290322588056729,-1.647979150456701,0.4290322588057225,-1.647979150456699,0.4290322588057231,-1.6479791504567,0.4290322588057228
5.4,-1.643680013378407,0.4307982120250938,-0.8268541530708505,0.6681915004570919,-1.643680013378419,0.4307982120250969,-1.643680013378407,0.4307982120250934,-1.643680013378405,0.4307982120250943,-1.643680013378407,0.4307982120250938
5.41,-1.639363124472493,0.4325826892089707,-0.8201301716551809,0.6765939263313676,-1.6393631244725,0.432582689208989,-1.639363124472493,0.4325826892089703,-1.639363124472491,0.4325826892089712,-1.639363124472493,0.4325826892089707
5.42,-1.635028296572013,0.4343860732451167,-0.8133224931381069,0.6849307775122032,-1.635028296572009,0.4343860732450654,-1.635028296572013,0.4343860732451165,-1.635028296572011,0.4343860732451171,-1.635028296572013,0.4343860732451167
5.43,-1.630675338690079,0.436208751972922,-0.8064317775134491,0.6932012039024325,-1.630675338690097,0.4362087519729745,-1.630675338690079,0.4362087519729215,-1.630675338690077,0.4362087519729225,-1.630675338690079,0.436208751972922
5.44,-1.626304055911149,0.4380511183511439,-0.7994586932789722,0.7014043617820107,-1.626304055911138,0.4380511183511039,-1.626304055911149,0.4380511183511436,-1.626304055911147,0.4380511183511442,-1.626304055911149,0.4380511183511439
5.45,-1.62191424936754,0.4399135708142066,-0.7924039173070027,0.7095394139906663,-1.621914249367549,0.4399135708141923,-1.62191424936754,0.4399135708142062,-1.621914249367538,0.439913570814207,-1.62191424936754,0.4399135708142066
5.46,-1.617505716195136,0.4417965137499676,-0.7852681347947024,0.7176055299945751,-1.617505716195148,0.4417965137500147,-1.617505716195136,0.4417965137499671,-1.617505716195134,0.4417965137499681,-1.617505716195136,0.4417965137499676
5.47,-1.61307824942452,0.4437003576063885,-0.778052039228861,0.7256018859216101,-1.613078249424512,0.4437003576063335,-1.613078249424521,0.4437003576063883,-1.613078249424519,0.4437003576063889,-1.61307824942452,0.4437003576063885
5.48,-1.608631637980855,0.4456255194444403,-0.7707563323286017,0.7335276646325356,-1.608631637980873,0.4456255194444785,-1.608631637980855,0.4456255194444398,-1.608631637980853,0.4456255194444409,-1.608631637980855,0.4456255194444403
5.49,-1.604165666567408,0.447572423176961,-0.7633817239083729,0.7413820558982019,-1.6041656665674,0.447572423176936,-1.604165666567408,0.4475724231769607,-1.604165666567406,0.4475724231769615,-1.604165666567408,0.447572423176961
5.5,-1.599680115606314,0.449541499837342,-0.7559289318485097,0.7491642564339679,-1.59968011560632,0.4495414998373098,-1.599680115606314,0.4495414998373417,-1.599680115606312,0.4495414998373425,-1.599680115606314,0.449541499837342
5.51,-1.595174761199097,0.4515331881211358,-0.7483986820559355,0.7568734699351739,-1.595174761199113,0.4515331881211971,-1.595174761199097,0.4515331881211352,-1.595174761199095,0.4515331881211364,-1.595174761199097,0.4515331881211358
5.52,-1.590649374986672,0.4535479344986694,-0.7407917083721269,0.7645089071886811,-1.590649374986659,0.4535479344986166,-1.590649374986672,0.4535479344986691,-1.59064937498667,0.4535479344986699,-1.590649374986672,0.4535479344986694
5.53,-1.586103724130612,0.4555861937109586,-0.7331087524550751,0.7720697862128862,-1.586103724130629,0.4555861937109749,-1.586103724130612,0.4555861937109582,-1.58610372413061,0.4555861937109592,-1.586103724130612,0.4555861937109586
5.54,-1.581537571196533,0.4576484291226602,-0.7253505637531907,0.7795553322830601,-1.581537571196536,0.4576484291226544,-1.581537571196533,0.4576484291226598,-1.581537571196531,0.4576484291226608,-1.581537571196533,0.4576484291226602
5.55,-1.576950674053382,0.459735112916412,-0.7175178994636174,0.7869647779673324,-1.576950674053382,0.4597351129163638,-1.576950674053383,0.4597351129164117,-1.576950674053381,0.4597351129164125,-1.576950674053382,0.459735112916412
5.56,-1.572342785837397,0.4618467266901768,-0.7096115244032465,0.7942973632730878,-1.572342785837416,0.4618467266902357,-1.572342785837398,0.4618467266901762,-1.572342785837396,0.4618467266901776,-1.572342785837397,0.4618467266901768
5.57,-1.56771365478715,0.4639837616300101,-0.7016322109224391,0.8015523357407204,-1.567713654787135,0.46398376162997,-1.56771365478715,0.4639837616300098,-1.567713654787148,0.4639837616300106,-1.56771365478715,0.4639837616300101
5.58,-1.563063024194657,0.4661467189265009,-0.693580738870556,0.8087289504724384,-1.563063024194671,0.4661467189264879,-1.563063024194657,0.4661467189265004,-1.563063024194655,0.4661467189265015,-1.563063024194657,0.4661467189265009
5.59,-1.55839063229848,0.468336110269628,-0.6854578955513858,0.8158264701719733,-1.55839063229849,0.4683361102696755,-1.55839063229848,0.4683361102696274,-1.558390632298478,0.4683361102696287,-1.55839063229848,0.468336110269628
5.6,-1.553696212136229,0.4705524580111281,-0.6772644755625902,0.8228441653121218,-1.553696212136221,0.4705524580110725,-1.553696212136229,0.4705524580111278,-1.553696212136227,0.4705524580111286,-1.553696212136229,0.4705524580111281
5.61,-1.548979491503005,0.4727962957701133,-0.6690012807430066,0.8297813141868401,-1.548979491503025,0.4727962957701491,-1.548979491503005,0.4727962957701127,-1.548979491503003,0.472796295770114,-1.548979491503005,0.4727962957701133
5.62,-1.544240192776378,0.4750681687439916,-0.660669120131578,0.8366372029414704,-1.544240192776368,0.4750681687439751,-1.544240192776378,0.4750681687439912,-1.544240192776376,0.4750681687439922,-1.544240192776378,0.4750681687439916
5.63,-1.539478032818921,0.4773686340297949,-0.6522688098982685,0.8434111256369118,-1.539478032818928,0.4773686340297518,-1.539478032818921,0.4773686340297945,-1.539478032818919,0.4773686340297955,-1.539478032818921,0.4773686340297949
5.64,-1.534692722890229,0.4796982612534619,-0.6438011731823085,0.8501023844047733,-1.534692722890246,0.4796982612535289,-1.534692722890229,0.4796982612534612,-1.534692722890227,0.4796982612534627,-1.534692722890229,0.4796982612534619
5.65,-1.529883968450533,0.4820576327870688,-0.6352670400589345,0.85671028947614,-1.529883968450516,0.4820576327870252,-1.529883968450533,0.4820576327870684,-1.529883968450531,0.4820576327870694,-1.529883968450533,0.4820576327870688
5.66,-1.525051469098742,0.4844473442831936,-0.6266672474946785,0.8632341592112872,-1.525051469098762,0.4844473442831875,-1.525051469098743,0.4844473442831931,-1.52505146909874,0.4844473442831942,-1.525051469098742,0.4844473442831936
5.67,-1.52019491840552,0.4868680051991394,-0.6180026392389808,0.869673320197356,-1.520194918405527,0.4868680051991744,-1.52019491840552,0.4868680051991388,-1.520194918405518,0.4868680051991402,-1.52019491840552,0.4868680051991394
5.68,-1.515314003752315,0.4893202390514023,-0.6092740656880398,0.8760271073682504,-1.51531400375231,0.4893202390513448,-1.515314003752316,0.4893202390514019,-1.515314003752313,0.4893202390514029,-1.515314003752315,0.4893202390514023
5.69,-1.510408406252638,0.4918046841169386,-0.6004823838550758,0.8822948640258506,-1.510408406252661,0.4918046841169794,-1.510408406252639,0.4918046841169378,-1.510408406252636,0.4918046841169393,-1.510408406252638,0.4918046841169386
5.7,-1.50547780052857,0.4943219938148923,-0.5916284573222409,0.8884759418710155,-1.505477800528555,0.49432199381488,-1.50547780052857,0.4943219938148918,-1.505477800528567,0.494321993814893,-1.50547780052857,0.4943219938148923
5.71,-1.500521854595453,0.4968728371295208,-0.5827131560894516,0.8945697011309723,-1.500521854595464,0.4968728371294714,-1.500521854595454,0.4968728371295204,-1.500521854595451,0.4968728371295215,-1.500521854595453,0.4968728371295208
5.72,-1.495540229725038,0.499457899334102,-0.5737373564809056,0.9005755106345362,-1.495540229725054,0.4994578993341741,-1.495540229725039,0.4994578993341012,-1.495540229725036,0.4994578993341028,-1.495540229725038,0.499457899334102
5.73,-1.490532580210997,0.5020778823207006,-0.5647019411061118,0.9064927478355318,-1.490532580210977,0.5020778823206645,-1.490532580210997,0.5020778823207002,-1.490532580210994,0.5020778823207013,-1.490532580210997,0.5020778823207006
5.74,-1.485498553276238,0.5047335052220639,-0.5556077988013246,0.9123207988532636,-1.48549855327626,0.5047335052220445,-1.485498553276238,0.5047335052220634,-1.485498553276236,0.5047335052220647,-1.485498553276238,0.5047335052220639
5.75,-1.480437788856481,0.5074255050778014,-0.5464558244490575,0.9180590586118013,-1.480437788856488,0.507425505077852,-1.480437788856482,0.5074255050778006,-1.480437788856479,0.5074255050778023,-1.480437788856481,0.5074255050778014
5.76,-1.475349919401313,0.5101546371935699,-0.5372469189277269,0.9237069308761452,-1.475349919401305,0.5101546371935122,-1.475349919401314,0.5101546371935695,-1.475349919401311,0.5101546371935707,-1.475349919401313,0.5101546371935699
5.77,-1.470234569756208,0.5129216759477035,-0.5279819890661852,0.9292638282760562,-1.470234569756233,0.5129216759477282,-1.470234569756209,0.5129216759477029,-1.470234569756206,0.5129216759477044,-1.470234569756208,0.5129216759477035
5.78,-1.465091356889237,0.5157274153624531,-0.5186619475394596,0.9347291723798945,-1.465091356889226,0.5157274153624547,-1.465091356889238,0.5157274153624526,-1.465091356889235,0.515727415362454,-1.465091356889237,0.5157274153624531
5.79,-1.459919889730568,0.5185726695991861,-0.509287712711834,0.940102393805302,-1.459919889730577,0.5185726695991199,-1.459919889730568,0.5185726695991858,-1.459919889730566,0.5185726695991869,-1.459919889730568,0.5185726695991861
5.8,-1.454719768999035,0.521458273847575,-0.4998602086028528,0.9453829322388989,-1.454719768999054,0.5214582738476419,-1.454719768999036,0.5214582738475744,-1.454719768999033,0.521458273847576,-1.454719768999035,0.521458273847575
5.81,-1.449490586905034,0.5243850848600372,-0.4903803648345424,0.9505702364632957,-1.449490586905008,0.5243850848600294,-1.449490586905034,0.5243850848600365,-1.449490586905031,0.524385084860038,-1.449490586905034,0.5243850848600372
5.82,-1.444231927012722,0.5273539816225233,-0.4808491164711927,0.955663764464275,-1.444231927012746,0.5273539816224669,-1.444231927012723,0.5273539816225229,-1.44423192701272,0.5273539816225241,-1.444231927012722,0.5273539816225233
5.83,-1.438943363985759,0.5303658662737594,-0.4712674039215587,0.9606629834931729,-1.438943363985768,0.5303658662738431,-1.43894336398576,0.5303658662737585,-1.438943363985757,0.5303658662737604,-1.438943363985759,0.5303658662737594
5.84,-1.433624463311418,0.5334216646370143,-0.461636172897728,0.965567370085622,-1.433624463311397,0.5334216646369802,-1.433624463311418,0.5334216646370138,-1.433624463311415,0.5334216646370151,-1.433624463311418,0.5334216646370143
5.85,-1.428274781144117,0.5365223270990571,-0.4519563743360827,0.9703764101067255,-1.428274781144148,0.5365223270990293,-1.428274781144117,0.5365223270990566,-1.428274781144115,0.536522327099058,-1.428274781144117,0.5365223270990571
5.86,-1.422893863979443,0.5396688295189894,-0.4422289642158516,0.975089598861473,-1.422893863979446,0.5396688295190341,-1.422893863979443,0.5396688295189885,-1.422893863979441,0.5396688295189903,-1.422893863979443,0.5396688295189894
5.87,-1.417481248413208,0.542862173814218,-0.4324549035143584,0.9797064411187951,-1.417481248413203,0.542862173814154,-1.417481248413208,0.5428621738142174,-1.417481248413206,0.5428621738142188,-1.417481248413208,0.542862173814218
5.88,-1.41203646093427,0.5461033890334946,-0.4226351581552624,0.9842264511331448,-1.412036460934299,0.5461033890335087,-1.41203646093427,0.5461033890334939,-1.412036460934268,0.5461033890334955,-1.41203646093427,0.5461033890334946
5.89,-1.406559017551031,0.5493935322455135,-0.4127706988604122,0.9886491527285286,-1.406559017551016,0.5493935322455334,-1.406559017551032,0.5493935322455128,-1.406559017551029,0.5493935322455145,-1.406559017551031,0.5493935322455135
5.9,-1.401048423572931,0.5527336892569809,-0.4028625010302391,0.9929740793640318,-1.401048423572945,0.5527336892568934,-1.401048423572931,0.5527336892569804,-1.401048423572928,0.5527336892569816,-1.401048423572931,0.5527336892569809
5.91,-1.395504173337877,0.5561249758119259,-0.3929115447028453,0.9972007741496542,-1.395504173337897,0.5561249758119862,-1.395504173337877,0.5561249758119251,-1.395504173337875,0.556124975811927,-1.395504173337877,0.5561249758119259
5.92,-1.389925749812776,0.5595685385066129,-0.3829188144726242,1.001328789885162,-1.389925749812742,0.5595685385066469,-1.389925749812776,0.5595685385066121,-1.389925749812773,0.5595685385066139,-1.389925749812776,0.5595685385066129
5.93,-1.384312624381754,0.5630655556659557,-0.3728852993079537,1.005357689154252,-1.384312624381784,0.563065555665857,-1.384312624381754,0.5630655556659553,-1.384312624381752,0.5630655556659565,-1.384312624381754,0.5630655556659557
5.94,-1.378664256488,0.5666172386683386,-0.3628119925021658,1.009287044346554,-1.378664256488008,0.5666172386684354,-1.378664256488001,0.5666172386683376,-1.378664256487998,0.5666172386683397,-1.378664256488,0.5666172386683386
5.95,-1.372980093243414,0.5702248328754159,-0.3526998916174822,1.01311643767771,-1.37298009324338,0.5702248328754339,-1.372980093243414,0.5702248328754151,-1.372980093243411,0.5702248328754169,-1.372980093243414,0.5702248328754159
5.96,-1.367259569188755,0.5738896187233099,-0.342549998323497,1.016845461266644,-1.367259569188795,0.5738896187232156,-1.367259569188755,0.5738896187233095,-1.367259569188753,0.5738896187233108,-1.367259569188755,0.5738896187233099
5.97,-1.361502105852311,0.5776129131595725,-0.3323633182924699,1.020473717183308,-1.361502105852308,0.5776129131596792,-1.361502105852312,0.5776129131595715,-1.361502105852309,0.5776129131595737,-1.361502105852311,0.5776129131595725
5.98,-1.355707111383133,0.5813960705983893,-0.3221408611558461,1.024000817461862,-1.355707111383111,0.5813960705983726,-1.355707111383133,0.5813960705983885,-1.35570711138313,0.5813960705983903,-1.355707111383133,0.5813960705983893
5.99,-1.349873980253149,0.5852404842666845,-0.3118836403898517,1.027426384148761,-1.349873980253192,0.585240484266611,-1.34987398025315,0.585240484266684,-1.349873980253147,0.5852404842666855,-1.349873980253149,0.5852404842666845
6,-1.344002092746726,0.5891475877374796,-0.3015926731569329,1.030750049370805,-1.344002092746722,0.5891475877375482,-1.344002092746726,0.5891475877374786,-1.344002092746723,0.5891475877374808,-1.344002092746726,0.5891475877374796
6.01,-1.338090814612543,0.5931188559522093,-0.2912689802606953,1.033971455349528,-1.33809081461254,0.5931188559521479,-1.338090814612544,0.5931188559522086,-1.338090814612541,0.5931188559522103,-1.338090814612543,0.5931188559522093
6.02,-1.332139496689571,0.5971558068277862,-0.2809135860687565,1.037090254427775,-1.33213949668961,0.5971558068277486,-1.332139496689571,0.5971558068277856,-1.332139496689569,0.5971558068277872,-1.332139496689571,0.5971558068277862
6.03,-1.326147474342397,0.601260002887547,-0.2705275183316945,1.04010610914123,-1.32614747434239,0.6012600028875715,-1.326147474342398,0.601260002887546,-1.326147474342395,0.6012600028875481,-1.326147474342397,0.601260002887547
6.04,-1.320114067113846,0.6054330524138907,-0.2601118081231255,1.04301869223881,-1.320114067113863,0.6054330524137818,-1.320114067113846,0.6054330524138901,-1.320114067113843,0.6054330524138917,-1.320114067113846,0.6054330524138907
6.05,-1.314038578270356,0.6096766112847076,-0.2496674897766458,1.045827686700028,-1.314038578270384,0.609676611284718,-1.314038578270356,0.6096766112847067,-1.314038578270353,0.6096766112847088,-1.314038578270356,0.6096766112847076
6.06,-1.307920294189191,0.6139923847414077,-0.2391956007162566,1.048532785795941,-1.30792029418915,0.6139923847415089,-1.307920294189192,0.6139923847414065,-1.307920294189189,0.613992384741409,-1.307920294189191,0.6139923847414077
6.07,-1.301758483999548,0.6183821286983755,-0.2286971813683917,1.051133693118226,-1.301758483999585,0.6183821286982217,-1.301758483999548,0.6183821286983751,-1.301758483999545,0.6183821286983764,-1.301758483999548,0.6183821286983755
6.08,-1.295552399029469,0.622847651840767,-0.218173275107684,1.053630122591526,-1.295552399029482,0.6228476518408322,-1.29555239902947,0.6228476518407658,-1.295552399029466,0.6228476518407683,-1.295552399029469,0.622847651840767
6.09,-1.289301272167197,0.6273908175072913,-0.2076249281019963,1.056021798523138,-1.289301272167141,0.627390817507427,-1.289301272167198,0.62739081750729,-1.289301272167194,0.6273908175072928,-1.289301272167197,0.6273908175072913
6.1,-1.283004317465732,0.6320135452157349,-0.197053189203262,1.058308455636375,-1.283004317465787,0.6320135452155442,-1.283004317465733,0.6320135452157345,-1.28300431746573,0.6320135452157359,-1.283004317465732,0.6320135452157349
6.11,-1.276660729478712,0.6367178130609982,-0.1864591098965559,1.060489839080571,-1.276660729478707,0.6367178130611176,-1.276660729478712,0.6367178130609968,-1.276660729478709,0.6367178130609997,-1.276660729478712,0.6367178130609982
6.12,-1.270269682616304,0.6415056596763271,-0.1758437441541029,1.062565704472428,-1.270269682616247,0.6415056596764607,-1.270269682616305,0.6415056596763257,-1.270269682616301,0.6415056596763288,-1.270269682616304,0.6415056596763271
6.13,-1.263830330682163,0.6463791860563199,-0.1652081483168814,1.064535817928601,-1.263830330682231,0.6463791860561054,-1.263830330682164,0.6463791860563195,-1.263830330682161,0.6463791860563211,-1.263830330682163,0.6463791860563199
6.14,-1.257341806096409,0.6513405582727833,-0.1545533810427037,1.066399956074689,-1.257341806096389,0.6513405582729438,-1.257341806096409,0.6513405582727817,-1.257341806096406,0.6513405582727849,-1.257341806096409,0.6513405582727833
6.15,-1.250803219254961,0.6563920095021606,-0.1438805031611279,1.068157906081474,-1.250803219254916,0.6563920095022588,-1.250803219254961,0.6563920095021591,-1.250803219254958,0.6563920095021623,-1.250803219254961,0.6563920095021606
6.16,-1.244213657969151,0.6615358422260892,-0.1331905775579359,1.069809465692833,-1.244213657969225,0.6615358422258694,-1.244213657969152,0.6615358422260887,-1.244213657969149,0.6615358422260904,-1.244213657969151,0.6615358422260892
6.17,-1.237572186580254,0.6667744312701201,-0.122484669118312,1.071354443234487,-1.237572186580226,0.6667744312702893,-1.237572186580255,0.6667744312701185,-1.237572186580251,0.6667744312701219,-1.237572186580254,0.6667744312701201
6.18,-1.230877845320606,0.6721102259107186,-0.1117638445758729,1.072792657647223,-1.230877845320583,0.672110225910752,-1.230877845320607,0.6721102259107172,-1.230877845320604,0.6721102259107201,-1.230877845320606,0.6721102259107186
6.19,-1.224129649629563,0.6775457525249727,-0.1010291724111183,1.074123938507593,-1.224129649629634,0.677545752524772,-1.224129649629563,0.6775457525249721,-1.22412964962956,0.677545752524974,-1.224129649629563,0.6775457525249727
6.2,-1.217326589167603,0.6830836179497429,-0.0902817227826626,1.075348126037671,-1.217326589167583,0.6830836179498568,-1.217326589167604,0.6830836179497413,-1.2173265891676,0.6830836179497447,-1.217326589167603,0.6830836179497429
6.21,-1.210467627166301,0.6887265117136387,-0.07952256737043598,1.076465071135179,-1.210467627166307,0.6887265117135825,-1.210467627166302,0.6887265117136376,-1.210467627166298,0.6887265117136403,-1.210467627166301,0.6887265117136387
6.22,-1.203551699601798,0.6944772091840121,-0.06875277929555522,1.07747463538597,-1.203551699601858,0.6944772091838607,-1.203551699601799,0.6944772091840112,-1.203551699601796,0.6944772091840136,-1.203551699601798,0.6944772091840121
6.23,-1.196577714116565,0.7003385752462374,-0.05797343302576093,1.078376691077159,-1.196577714116553,0.7003385752462906,-1.196577714116565,0.7003385752462359,-1.196577714116561,0.7003385752462392,-1.196577714116565,0.7003385752462374
6.24,-1.189544549332051,0.7063135667474766,-0.04718560422872289,1.07917112122073,-1.189544549332091,0.7063135667473133,-1.189544549332052,0.7063135667474756,-1.189544549332048,0.706313566747478,-1.189544549332051,0.7063135667474766
6.25,-1.182451053874753,0.7124052361421321,-0.03639036970729682,1.079857819560152,-1.18245105387479,0.7124052361420635,-1.182451053874753,0.7124052361421308,-1.18245105387475,0.7124052361421337,-1.182451053874753,0.7124052361421321
6.26,-1.175296045203693,0.718616735527276,-0.02558880726504588,1.080436690587836,-1.175296045203622,0.71861673552753,-1.175296045203694,0.7186167355272738,-1.17529604520369,0.7186167355272781,-1.175296045203693,0.718616735527276
6.27,-1.168078308868922,0.7249513193448092,-0.01478199560428831,1.080907649557197,-1.168078308868998,0.7249513193445344,-1.168078308868923,0.7249513193448085,-1.16807830886892,0.7249513193448105,-1.168078308868922,0.7249513193448092
6.28,-1.160796597357536,0.731412348632702,-0.003971014228604095,1.081270622491589,-1.16079659735754,0.7314123486327465,-1.160796597357537,0.7314123486327003,-1.160796597357533,0.7314123486327039,-1.160796597357536,0.731412348632702
6.29,-1.153449628859223,0.7380032953240652,0.00684305668030538,1.08152554619699,-1.153449628859123,0.7380032953244159,-1.153449628859224,0.7380032953240626,-1.15344962885922,0.7380032953240676,-1.153449628859223,0.7380032953240652
6.3,-1.146036086429988,0.7447277453332655,0.0176591363553176,1.081672368268832,-1.146036086430094,0.7447277453328943,-1.146036086429989,0.744727745333265,-1.146036086429985,0.7447277453332668,-1.146036086429988,0.7447277453332655
6.31,-1.138554616624853,0.7515894035336546,0.02847614356673016,1.081711047101834,-1.13855461662482,0.7515894035338238,-1.138554616624854,0.7515894035336524,-1.138554616624849,0.7515894035336568,-1.138554616624853,0.7515894035336546
6.32,-1.131003828247934,0.7585920981636466,0.03929299671613139,1.081641551895172,-1.131003828247842,0.7585920981639771,-1.131003828247936,0.7585920981636438,-1.131003828247931,0.758592098163649,-1.131003828247934,0.7585920981636466
6.33,-1.123382291354781,0.7657397845138468,0.05010861395728614,1.081463862659635,-1.123382291354904,0.7657397845134225,-1.123382291354782,0.7657397845138463,-1.123382291354778,0.7657397845138482,-1.123382291354781,0.7657397845138468
6.34,-1.115688535664266,0.7730365506657843,0.06092191329065679,1.081177970221028,-1.115688535664207,0.7730365506660396,-1.115688535664267,0.7730365506657817,-1.115688535664263,0.7730365506657867,-1.115688535664266,0.7730365506657843
6.35,-1.107921049321883,0.7804866218994332,0.0717318126895817,1.080783876225263,-1.10792104932183,0.7804866218996261,-1.107921049321884,0.7804866218994309,-1.107921049321879,0.7804866218994355,-1.107921049321883,0.7804866218994332
6.36,-1.100078277665187,0.7880943652284134,0.0825372301838532,1.080281593139176,-1.100078277665304,0.788094365228013,-1.100078277665187,0.7880943652284126,-1.100078277665184,0.7880943652284147,-1.100078277665187,0.7880943652284134
6.37,-1.092158621436708,0.7958642958305552,0.09333708399866339,1.079671144253688,-1.092158621436664,0.795864295830746,-1.09215862143671,0.7958642958305527,-1.092158621436705,0.7958642958305576,-1.092158621436708,0.7958642958305552
6.38,-1.084160435551611,0.8038010814742098,0.1041302926301125,1.078952563682861,-1.084160435551625,0.8038010814741704,-1.084160435551612,0.803801081474208,-1.084160435551608,0.8038010814742119,-1.084160435551611,0.8038010814742098
6.39,-1.076082027564818,0.811909548094946,0.1149157749799524,1.078125896363689,-1.076082027564899,0.811909548094678,-1.076082027564818,0.8119095480949449,-1.076082027564815,0.8119095480949478,-1.076082027564818,0.811909548094946
6.4,-1.067921655729584,0.8201946867636203,0.1256924504551879,1.077191198054693,-1.067921655729523,0.8201946867638625,-1.067921655729585,0.8201946867636176,-1.067921655729581,0.8201946867636229,-1.067921655729584,0.8201946867636203
6.41,-1.059677527702216,0.8286616583451289,0.1364592390584238,1.076148535332137,-1.059677527702307,0.828661658344821,-1.059677527702216,0.8286616583451279,-1.059677527702213,0.8286616583451308,-1.059677527702216,0.8286616583451289
6.42,-1.051347798698619,0.8373158001313544,0.1472150615364829,1.074997985586754,-1.051347798698631,0.8373158001313277,-1.05134779869862,0.8373158001313525,-1.051347798698615,0.8373158001313569,-1.051347798698619,0.8373158001313544
6.43,-1.042930569429721,0.8461626332307723,0.1579588394426549,1.073739637018829,-1.042930569429581,0.8461626332312978,-1.042930569429723,0.8461626332307687,-1.042930569429718,0.8461626332307756,-1.042930569429721,0.8461626332307723
6.44,-1.034423884687243,0.8552078676140382,0.1686894952731778,1.072373588631141,-1.034423884687392,0.8552078676135291,-1.034423884687243,0.8552078676140377,-1.034423884687239,0.8552078676140399,-1.034423884687243,0.8552078676140382
6.45,-1.025825731097676,0.8644574101058234,0.1794059525824466,1.070899950222552,-1.025825731097614,0.864457410106055,-1.025825731097677,0.8644574101058207,-1.025825731097672,0.8644574101058263,-1.025825731097676,0.8644574101058234
6.46,-1.01713403509939,0.8739173715793294,0.1901071360477572,1.069318842380325,-1.017134035099298,0.8739173715796892,-1.017134035099391,0.873917371579326,-1.017134035099386,0.8739173715793326,-1.01713403509939,0.8739173715793294
6.47,-1.008346661213152,0.8835940730271191,0.200791971630168,1.067630396468564,-1.0083466612133,0.8835940730266124,-1.008346661213152,0.8835940730271183,-1.008346661213149,0.883594073027121,-1.008346661213152,0.8835940730271191
6.48,-0.9994614094267259,0.8934940547583371,0.2114593866599914,1.065834754619615,-0.9994614094266782,0.8934940547585203,-0.9994614094267271,0.8934940547583342,-0.9994614094267223,0.8934940547583401,-0.9994614094267259,0.8934940547583371
6.49,-0.9904760132873687,0.9036240830843233,0.222108309913419,1.063932069723586,-0.9904760132874064,0.903624083084232,-0.9904760132873696,0.9036240830843212,-0.9904760132873651,0.903624083084326,-0.9904760132873687,0.9036240830843233
6.5,-0.9813881376491148,0.9139911580674729,0.2327376717826728,1.061922505411588,-0.981388137649174,0.9139911580672649,-0.9813881376491157,0.913991158067471,-0.9813881376491114,0.9139911580674754,-0.9813881376491148,0.9139911580674729
6.51,-0.9721953758781,0.9246025232038305,0.2433464043422714,1.059806236045834,-0.9721953758779582,0.9246025232043471,-0.9721953758781016,0.9246025232038265,-0.9721953758780961,0.9246025232038344,-0.9721953758781,0.9246025232038305
6.52,-0.9628952479008388,0.9354656720632569,0.253933441437393,1.057583446705738,-0.9628952479009885,0.9354656720627801,-0.9628952479008396,0.9354656720632558,-0.9628952479008355,0.9354656720632594,-0.9628952479008388,0.9354656720632569
6.53,-0.9534851973632773,0.9465883578493158,0.2644977188545835,1.05525433316618,-0.953485197363214,0.9465883578495172,-0.9534851973632787,0.9465883578493127,-0.9534851973632735,0.9465883578493195,-0.9534851973632773,0.9465883578493158
6.54,-0.9439625888989821,0.9579786026408836,0.275038174380062,1.052819101886257,-0.9439625888989185,0.9579786026411445,-0.9439625888989835,0.9579786026408802,-0.9439625888989783,0.9579786026408873,-0.9439625888989821,0.9579786026408836
6.55,-0.9343247058131168,0.9696447049432383,0.2855537478908357,1.050277969992331,-0.9343247058132346,0.96964470494285,-0.9343247058131178,0.9696447049432366,-0.9343247058131133,0.9696447049432411,-0.9343247058131168,0.9696447049432383
6.56,-0.924568746718188,0.9815952507196258,0.2960433815279775,1.047631165250838,-0.9245687467181088,0.9815952507199065,-0.9245687467181897,0.9815952507196221,-0.9245687467181842,0.9815952507196296,-0.924568746718188,0.9815952507196258
6.57,-0.9146918230520137,0.9938391214043851,0.3065060197532773,1.044878926055459,-0.9146918230521347,0.9938391214040437,-0.9146918230520148,0.9938391214043831,-0.9146918230520101,0.993839121404388,-0.9146918230520137,0.9938391214043851
6.58,-0.9046909559651507,1.006385503629279,0.316940609432938,1.0420215014084,-0.904690955965106,1.006385503629392,-0.9046909559651524,1.006385503629275,-0.9046909559651469,1.006385503629282,-0.9046909559651507,1.006385503629279
6.59,-0.8945630729633799,1.019243899807857,0.3273461000178159,1.039059150886649,-0.8945630729633257,1.01924389980808,-0.8945630729633816,1.019243899807853,-0.8945630729633761,1.019243899807861,-0.8945630729633799,1.019243899807857
